,Player,Season,MIPFlag,Age,Pos,G,MP,MP_per_game,FG,FT,FG_Perc,3P_Perc,eFG_Perc,FT_Perc,TRB,AST,STL,BLK,PS_per_game,USG_Perc,year_no
13061,Danny Green,2014,0.0,27,12,13.0,661.0,4.199999999999998,0.7999999999999998,0.7,0.003999999999999948,0.003000000000000003,0.0040000000000000036,0.08000000000000007,0.8000000000000003,0.5,0.2,0.20000000000000007,2.6,0.8000000000000007,6.0
13672,Danny Green,2015,0.0,28,12,-2.0,-250.0,-2.3999999999999986,-1.2999999999999998,-1.0,-0.06,-0.08599999999999998,-0.08600000000000008,-0.135,-0.4000000000000004,-0.2,-0.2,-0.30000000000000004,-4.499999999999999,-2.9000000000000004,7.0
14264,Danny Green,2016,0.0,29,12,-11.0,-255.0,0.5,-0.10000000000000007,0.0,0.016000000000000014,0.04699999999999999,0.04300000000000004,0.10499999999999997,-0.5,0.0,0.0,0.0,0.09999999999999963,-1.0999999999999996,8.0
10735,Tyler Hansbrough,2010,0.0,25,3,41.0,1024.0,4.299999999999997,1.2999999999999998,-0.10000000000000007,0.10500000000000004,0.0,0.10500000000000004,0.03600000000000003,0.4000000000000004,-0.4,-0.09999999999999998,-0.09999999999999998,2.5,-2.3999999999999986,2.0
11308,Tyler Hansbrough,2011,0.0,26,3,-4.0,-93.0,-0.09999999999999787,-1.1999999999999995,0.6000000000000001,-0.06,0.0,-0.06,0.03399999999999992,-0.7999999999999998,-0.09999999999999998,0.30000000000000004,-0.1,-1.6999999999999993,-2.200000000000003,3.0
11856,Tyler Hansbrough,2012,0.0,27,3,15.0,-76.0,-4.900000000000002,-0.6999999999999997,-0.6999999999999997,0.027000000000000024,0.0,0.027000000000000024,-0.09299999999999996,0.1999999999999993,-0.09999999999999998,-0.4,0.1,-2.3000000000000007,-0.2999999999999972,4.0
12472,Tyler Hansbrough,2013,0.0,28,3,-17.0,-388.0,-1.599999999999998,-0.7000000000000002,-0.7000000000000002,0.041999999999999926,0.0,0.041999999999999926,-0.039000000000000035,-0.09999999999999963,-0.10000000000000003,0.0,0.09999999999999998,-2.1,-5.500000000000003,5.0
13081,Tyler Hansbrough,2014,0.0,29,3,10.0,80.0,-1.0,-0.30000000000000004,-0.7,0.047000000000000035,0.14300000000000002,0.05000000000000005,0.017000000000000015,-0.8999999999999999,0.0,0.0,-0.09999999999999998,-1.3000000000000005,-4.6,6.0
13688,Tyler Hansbrough,2015,0.0,30,3,-30.0,-715.0,-6.500000000000001,-0.5,-0.4,-0.07,0.524,-0.059000000000000004,-0.113,-1.6,-0.09999999999999998,-0.10000000000000003,0.0,-1.2000000000000002,4.199999999999998,7.0
10739,James Harden,2010,0.0,21,12,6.0,451.0,3.8000000000000007,0.5,0.8999999999999999,0.03300000000000003,-0.026000000000000027,0.03400000000000003,0.03500000000000003,-0.10000000000000007,0.30000000000000004,0.0,0.0,2.299999999999999,-0.8999999999999986,2.0
11310,James Harden,2011,0.0,22,12,-20.0,-243.0,4.699999999999998,1.4,1.5,0.054999999999999986,0.041000000000000036,0.06400000000000006,0.003000000000000003,0.9999999999999996,1.6,-0.10000000000000007,-0.09999999999999998,4.600000000000001,2.1000000000000014,3.0
11857,James Harden,2012,0.0,23,12,16.0,1039.0,6.899999999999999,2.5,3.6,-0.05300000000000005,-0.02200000000000002,-0.07800000000000007,0.0050000000000000044,0.8000000000000007,2.1,0.8,0.3,9.099999999999998,7.399999999999999,4.0
12474,James Harden,2013,0.0,24,12,-5.0,-208.0,-0.2999999999999972,0.0,-0.6999999999999993,0.018000000000000068,-0.0020000000000000018,0.025000000000000026,0.015000000000000013,-0.20000000000000015,0.2999999999999998,-0.2,-0.09999999999999998,-0.5,-1.1999999999999993,5.0
13083,James Harden,2014,0.0,25,12,8.0,204.0,-1.2000000000000028,0.5,0.9000000000000004,-0.016000000000000014,0.009000000000000008,-0.018000000000000016,0.0020000000000000018,1.0,0.9000000000000004,0.2999999999999998,0.29999999999999993,2.0,3.5,6.0
13690,James Harden,2015,0.0,26,12,1.0,144.0,1.3000000000000045,0.6999999999999993,0.0,-0.0010000000000000009,-0.016000000000000014,0.0010000000000000009,-0.008000000000000007,0.39999999999999947,0.5,-0.2,-0.09999999999999998,1.6000000000000014,1.1999999999999993,7.0
14273,James Harden,2016,0.0,27,6,-1.0,-178.0,-1.7000000000000028,-0.3999999999999986,0.3999999999999986,0.0010000000000000009,-0.011999999999999957,0.013000000000000013,-0.013000000000000013,2.0,3.6999999999999993,-0.2,-0.09999999999999998,0.10000000000000142,1.7000000000000028,8.0
10760,Jordan Hill,2010,0.0,23,0,25.0,501.0,2.299999999999999,0.2999999999999998,-0.2,-0.0020000000000000018,0.0,-0.0020000000000000018,0.030000000000000027,0.5999999999999996,0.0,-0.09999999999999998,0.29999999999999993,0.39999999999999947,-1.0,2.0
11336,Jordan Hill,2011,0.0,24,0,-33.0,-574.0,-1.5,-0.2999999999999998,0.0,0.006000000000000061,0.0,0.006000000000000061,-0.06799999999999995,0.5,0.0,0.2,0.0,-0.5999999999999996,0.1999999999999993,3.0
11883,Jordan Hill,2012,0.0,25,3,-10.0,-93.0,1.7000000000000008,0.6000000000000001,0.5999999999999999,0.0,0.0,0.0,0.0179999999999999,0.9000000000000004,0.0,-0.10000000000000003,0.0,1.7000000000000002,2.3000000000000007,4.0
12498,Jordan Hill,2013,0.0,26,3,43.0,1042.0,5.0,1.2999999999999998,0.30000000000000004,0.05199999999999988,0.0,0.05199999999999988,0.029000000000000137,1.7000000000000002,0.4,0.10000000000000003,0.20000000000000007,2.9999999999999987,-0.5,5.0
13101,Jordan Hill,2014,0.0,27,0,-2.0,374.0,6.0,1.0999999999999996,0.10000000000000007,-0.08999999999999997,0.273,-0.08799999999999991,0.052999999999999936,0.5,0.7,0.09999999999999998,-0.20000000000000007,2.3000000000000007,3.0,6.0
13714,Jordan Hill,2015,0.0,28,0,3.0,-361.0,-6.100000000000001,-1.2999999999999998,-0.6000000000000001,0.047000000000000035,-0.273,0.044999999999999984,-0.025999999999999912,-1.7000000000000002,-0.30000000000000004,0.0,-0.2,-3.1999999999999997,-2.3999999999999986,7.0
14302,Jordan Hill,2016,0.0,29,0,-66.0,-1466.0,-14.0,-3.1,-0.8999999999999999,-0.121,0.0,-0.121,0.2879999999999999,-4.2,-1.2,-0.4,-0.5,-7.1000000000000005,-3.5,8.0
10764,Jrue Holiday,2010,0.0,20,6,9.0,1134.0,11.2,2.2,1.2000000000000002,0.0040000000000000036,-0.025000000000000026,-0.01499999999999996,0.06700000000000006,1.4,2.7,0.3999999999999999,0.2,6.0,2.400000000000002,2.0
11341,Jrue Holiday,2011,0.0,21,6,-17.0,-705.0,-1.6000000000000014,0.09999999999999963,-0.7000000000000002,-0.013999999999999957,0.015000000000000013,-0.016000000000000014,-0.040000000000000036,-0.7000000000000002,-2.0,0.10000000000000007,-0.10000000000000003,-0.5,1.0,3.0
11885,Jrue Holiday,2012,0.0,22,6,13.0,730.0,3.700000000000003,1.5999999999999996,0.8999999999999999,-0.0010000000000000564,-0.012000000000000009,-0.0050000000000000044,-0.03099999999999992,0.9000000000000004,3.5,0.0,0.10000000000000003,4.199999999999998,4.800000000000002,4.0
12501,Jrue Holiday,2013,0.0,23,6,-44.0,-1783.0,-3.899999999999999,-1.0999999999999996,-0.7999999999999998,0.016000000000000014,0.02200000000000002,0.013999999999999957,0.05800000000000005,0.0,-0.09999999999999963,0.0,0.0,-3.3999999999999986,-3.3000000000000007,5.0
13104,Jrue Holiday,2014,0.0,24,6,6.0,160.0,-1.0,0.0,0.10000000000000007,-0.0010000000000000009,-0.012000000000000066,0.013000000000000013,0.04499999999999993,-0.8000000000000003,-1.0,0.0,0.2,0.5,-0.1999999999999993,6.0
13720,Jrue Holiday,2015,0.0,25,6,25.0,528.0,-4.400000000000002,0.2999999999999998,1.1999999999999995,-0.007000000000000006,-0.041999999999999926,-0.008000000000000007,-0.012000000000000009,-0.3999999999999999,-0.9000000000000004,-0.20000000000000015,-0.3,2.0,5.799999999999998,7.0
14305,Jrue Holiday,2016,0.0,26,6,2.0,359.0,4.500000000000004,-0.2999999999999998,-0.9999999999999998,0.01499999999999996,0.020000000000000014,0.025000000000000026,-0.135,0.8999999999999999,1.2999999999999998,0.10000000000000007,0.4,-1.4000000000000004,-5.399999999999999,8.0
10771,Lester Hudson,2010,0.0,26,6,-14.0,-58.0,1.3999999999999997,-0.30000000000000004,-0.2,-0.14600000000000002,-0.04599999999999999,-0.11,-0.34600000000000003,-0.2,1.0,0.10000000000000003,0.0,-0.6999999999999997,-5.199999999999998,2.0
11351,Lester Hudson,2011,0.0,27,6,5.0,261.0,14.3,3.4,1.9,0.13299999999999995,-0.017000000000000015,0.09900000000000007,0.3290000000000001,2.4,0.7999999999999998,0.5,0.1,9.3,8.8,3.0
13110,Lester Hudson,2014,0.0,30,12,-11.0,-278.0,-9.7,-2.7,-1.5,0.04600000000000004,0.25,0.10399999999999998,-0.07900000000000007,-1.2999999999999998,-1.2999999999999998,0.29999999999999993,0.0,-7.300000000000002,-13.500000000000002,4.0
10773,Serge Ibaka,2010,0.0,21,3,9.0,893.0,8.899999999999997,1.2999999999999998,0.8999999999999999,0.0,-0.5,-0.002000000000000113,0.12,2.1999999999999997,0.2,0.10000000000000003,1.1,3.6000000000000005,-0.5,2.0
11356,Serge Ibaka,2011,0.0,22,3,-16.0,-424.0,0.1999999999999993,-0.09999999999999963,-0.5,-0.007999999999999896,0.333,-0.006999999999999895,-0.08900000000000008,-0.09999999999999963,0.10000000000000003,0.09999999999999998,1.3000000000000005,-0.8000000000000007,0.0,3.0
11894,Serge Ibaka,2012,0.0,23,3,14.0,694.0,3.9000000000000017,1.5999999999999996,0.6000000000000001,0.037999999999999916,0.018000000000000068,0.04999999999999993,0.08800000000000019,0.20000000000000015,0.09999999999999998,-0.09999999999999998,-0.7000000000000002,4.1,2.400000000000002,4.0
12508,Serge Ibaka,2013,0.0,24,3,1.0,180.0,1.7999999999999972,0.9000000000000004,0.09999999999999988,-0.03699999999999992,0.03199999999999992,-0.038000000000000034,0.03499999999999992,1.1000000000000003,0.5,0.09999999999999998,-0.2999999999999998,1.9000000000000004,1.6999999999999993,5.0
13113,Serge Ibaka,2014,0.0,25,3,-17.0,-550.0,0.20000000000000284,-0.7000000000000002,-0.5,-0.06,-0.006999999999999951,-0.02299999999999991,0.051999999999999935,-1.0000000000000009,-0.09999999999999998,0.0,-0.3000000000000003,-0.7999999999999989,-0.9000000000000021,6.0
13739,Serge Ibaka,2015,0.0,26,3,14.0,384.0,-1.0,-0.5,-0.2,0.0029999999999999467,-0.04999999999999999,-0.012000000000000009,-0.08399999999999996,-1.0,-0.09999999999999998,0.0,-0.5,-1.7000000000000008,-1.2999999999999972,7.0
14317,Serge Ibaka,2016,0.0,27,3,1.0,-78.0,-1.400000000000002,0.7000000000000002,0.2,0.0010000000000000009,0.065,0.02999999999999992,0.10399999999999998,0.0,0.09999999999999998,0.0,-0.2999999999999998,2.200000000000001,3.299999999999997,8.0
10787,Othyus Jeffers,2010,0.0,25,12,3.0,249.0,13.7,0.9,0.9,0.06300000000000006,0.25,0.07100000000000001,-0.03200000000000003,2.5,1.1,0.7,0.0,2.9,-13.1,2.0
12521,Othyus Jeffers,2013,0.0,28,12,-11.0,-275.0,-11.099999999999998,-1.3,-1.3,0.02299999999999996,-0.25,0.015000000000000013,0.09799999999999998,-2.4,-1.0,-1.0,0.0,-4.0,-5.299999999999999,3.0
10795,Brandon Jennings,2010,0.0,21,6,-19.0,-502.0,1.7999999999999972,0.20000000000000015,0.5,0.019000000000000017,-0.05100000000000005,0.011999999999999957,-0.008000000000000007,0.3000000000000003,-0.9000000000000004,0.2,0.09999999999999998,0.6999999999999993,-0.6000000000000014,2.0
11376,Brandon Jennings,2011,0.0,22,6,3.0,162.0,0.8999999999999986,1.3999999999999997,-0.3000000000000003,0.02799999999999997,0.009000000000000064,0.03300000000000008,-0.001000000000000112,-0.3000000000000003,0.7000000000000002,0.10000000000000007,0.0,2.9000000000000017,0.3999999999999986,3.0
11914,Brandon Jennings,2012,0.0,23,6,14.0,566.0,0.9000000000000057,-0.8999999999999995,0.0,-0.019000000000000017,0.04299999999999998,-0.008000000000000063,0.01100000000000012,-0.2999999999999998,1.0,0.0,-0.2,-1.6000000000000014,-2.1999999999999997,4.0
12527,Brandon Jennings,2013,0.0,24,6,0.0,-169.0,-2.1000000000000014,-0.9000000000000004,0.10000000000000007,-0.025999999999999968,-0.03799999999999998,-0.02699999999999997,-0.06800000000000017,0.0,1.0999999999999996,-0.30000000000000004,0.0,-2.0,-0.3000000000000007,5.0
13128,Brandon Jennings,2014,0.0,25,6,-39.0,-1555.0,-5.5,0.0,-0.10000000000000007,0.028000000000000025,0.02299999999999996,0.030000000000000027,0.08800000000000019,-0.6000000000000001,-1.0,-0.2,0.0,-0.09999999999999963,2.9000000000000017,6.0
13756,Brandon Jennings,2015,0.0,26,6,7.0,-305.0,-10.5,-3.0,-1.7,-0.03300000000000003,-0.031000000000000024,-0.019000000000000017,-0.1080000000000001,-0.5,-3.1,-0.5000000000000001,0.0,-8.5,-6.300000000000002,7.0
14336,Brandon Jennings,2016,0.0,27,6,33.0,934.0,4.099999999999998,0.10000000000000007,0.2,-0.009000000000000008,-0.01599999999999996,-0.019000000000000017,0.019000000000000017,0.3999999999999999,1.4000000000000004,0.30000000000000004,-0.1,0.1999999999999993,-2.3999999999999986,8.0
11377,Jonas Jerebko,2011,0.0,24,3,-16.0,-764.0,-5.0,-0.3000000000000003,0.0,-0.013000000000000069,-0.01100000000000001,-0.008000000000000007,0.09599999999999996,-1.2000000000000002,0.0,-0.4,-0.10000000000000003,-0.6000000000000014,2.400000000000002,2.0
11915,Jonas Jerebko,2012,0.0,25,3,-15.0,-576.0,-4.699999999999998,-0.3999999999999999,-0.20000000000000015,-0.018999999999999958,-0.0010000000000000009,-0.014000000000000012,-0.03299999999999992,-1.0,0.20000000000000007,0.20000000000000007,-0.09999999999999998,-0.9999999999999992,2.099999999999998,3.0
12528,Jonas Jerebko,2013,0.0,26,3,15.0,-151.0,-6.6,-1.4,-0.7,0.02200000000000002,0.11800000000000001,0.05700000000000005,-0.04399999999999993,-1.0999999999999996,-0.30000000000000004,-0.5,-0.1,-3.5,-4.199999999999998,4.0
13129,Jonas Jerebko,2014,0.0,27,3,11.0,489.0,4.799999999999999,0.7999999999999998,0.0,-0.025000000000000026,-0.032999999999999974,-0.029000000000000026,0.11899999999999987,1.0999999999999996,0.30000000000000004,0.3,0.1,1.7999999999999998,0.1999999999999993,5.0
13759,Jonas Jerebko,2015,0.0,28,3,3.0,-54.0,-1.299999999999999,-0.7999999999999998,0.10000000000000007,-0.03300000000000003,0.011999999999999957,-0.029000000000000026,-0.06599999999999995,-0.09999999999999963,-0.09999999999999998,-0.3,0.09999999999999998,-1.5999999999999996,-2.6999999999999997,6.0
14339,Jonas Jerebko,2016,0.0,29,3,0.0,56.0,0.7000000000000011,0.0,-0.5,0.02200000000000002,-0.051999999999999935,0.03300000000000003,-0.07900000000000007,-0.20000000000000015,0.09999999999999998,0.0,-0.09999999999999998,-0.6000000000000005,-2.1,7.0
10803,James Johnson,2010,0.0,23,9,-27.0,65.0,10.000000000000002,1.2999999999999998,0.3999999999999999,0.0040000000000000036,-0.09100000000000004,-0.015000000000000013,-0.06700000000000006,1.7000000000000002,1.6,0.6000000000000001,0.30000000000000004,3.2,0.1999999999999993,2.0
11389,James Johnson,2011,0.0,24,9,24.0,739.0,3.5999999999999983,1.0,0.10000000000000007,-0.0060000000000000045,0.08200000000000003,-0.0050000000000000044,0.04200000000000004,1.0,-0.2999999999999998,0.20000000000000007,0.3999999999999999,2.0,2.0,3.0
11920,James Johnson,2012,0.0,25,9,-8.0,-683.0,-8.899999999999997,-1.5999999999999996,-0.6000000000000001,-0.03700000000000003,-0.222,-0.050999999999999934,-0.1070000000000001,-2.0,-0.8999999999999999,-0.30000000000000004,-0.4999999999999999,-4.0,-0.8999999999999986,4.0
12531,James Johnson,2013,0.0,26,9,-2.0,78.0,2.099999999999998,0.5999999999999996,0.8,0.05099999999999999,0.158,0.08299999999999996,0.2470000000000001,0.5,1.0,0.0,0.20000000000000007,2.3000000000000007,0.6999999999999993,5.0
13140,James Johnson,2014,0.0,27,3,18.0,414.0,1.2000000000000028,0.6000000000000001,-0.5,0.125,-0.036999999999999984,0.10299999999999998,-0.18700000000000008,0.5,-0.7000000000000002,0.0,-0.10000000000000007,0.5,-2.6000000000000014,6.0
13762,James Johnson,2015,0.0,28,3,-13.0,-444.0,-3.4000000000000017,-1.4,-0.30000000000000004,-0.114,0.08699999999999998,-0.08599999999999998,-0.08300000000000007,-1.5,-0.2,-0.30000000000000004,-0.4,-2.9000000000000004,-1.4999999999999982,7.0
14342,James Johnson,2016,0.0,29,3,19.0,1159.0,11.2,2.8,1.3,0.0040000000000000036,0.03700000000000003,0.018000000000000016,0.13300000000000012,2.7,2.4000000000000004,0.5,0.5000000000000001,7.800000000000002,6.1,8.0
10835,Ty Lawson,2010,0.0,23,6,15.0,785.0,6.0,1.1999999999999995,0.6000000000000001,-0.012000000000000009,-0.0060000000000000045,-0.0060000000000000045,0.007000000000000006,0.7000000000000002,1.6,0.30000000000000004,0.1,3.3999999999999986,1.6000000000000014,2.0
11412,Ty Lawson,2011,0.0,24,6,-19.0,21.0,8.499999999999996,1.7999999999999998,0.6999999999999997,-0.015000000000000013,-0.03899999999999998,-0.0179999999999999,0.06000000000000005,1.1,1.8999999999999997,0.30000000000000004,0.0,4.699999999999998,1.599999999999998,3.0
11955,Ty Lawson,2012,0.0,25,6,12.0,389.0,-0.3999999999999986,0.0,0.3000000000000003,-0.02699999999999997,0.0010000000000000009,-0.030000000000000027,-0.06800000000000017,-1.0,0.3000000000000007,0.2,0.0,0.3000000000000007,1.1000000000000014,4.0
12559,Ty Lawson,2013,0.0,26,6,-11.0,-291.0,1.3999999999999986,-0.5,2.0,-0.030000000000000027,-0.009999999999999952,-0.030000000000000027,0.04200000000000004,0.7999999999999998,1.9000000000000004,0.10000000000000007,0.1,0.9000000000000021,0.3999999999999986,5.0
13173,Ty Lawson,2014,0.0,27,6,13.0,443.0,-0.2999999999999972,-0.1999999999999993,-1.7000000000000002,0.0050000000000000044,-0.015000000000000013,-0.0010000000000000009,-0.06799999999999995,-0.3999999999999999,0.7999999999999989,-0.4000000000000001,-0.1,-2.400000000000002,-2.099999999999998,6.0
13797,Ty Lawson,2015,0.0,28,6,-9.0,-1254.0,-14.1,-3.3000000000000003,-2.6,-0.04300000000000004,-0.008000000000000063,-0.029999999999999968,-0.04400000000000004,-1.3,-6.0,-0.3999999999999999,0.0,-9.5,-5.700000000000001,7.0
14376,Ty Lawson,2016,0.0,29,6,3.0,321.0,3.700000000000003,1.2999999999999998,1.6,0.061,-0.04499999999999993,0.04300000000000004,0.1110000000000001,0.8,1.1999999999999995,0.30000000000000004,0.0,4.2,4.6,8.0
10857,Wesley Matthews,2010,0.0,24,12,0.0,733.0,8.900000000000002,2.1000000000000005,1.2000000000000002,-0.033999999999999975,0.025000000000000026,-0.01100000000000001,0.015000000000000013,0.8000000000000003,0.5,0.3999999999999999,-0.1,6.5,4.800000000000002,2.0
11438,Wesley Matthews,2011,0.0,25,12,-16.0,-530.0,0.19999999999999574,-0.6000000000000005,-1.0,-0.036999999999999984,-0.02400000000000008,-0.03200000000000003,0.015999999999999903,0.2999999999999998,-0.30000000000000004,0.30000000000000004,0.1,-2.200000000000001,-2.6000000000000014,3.0
11989,Wesley Matthews,2012,0.0,26,12,3.0,175.0,1.0,0.2999999999999998,0.0,0.02399999999999997,0.015000000000000013,0.04400000000000004,-0.06299999999999993,-0.6000000000000001,0.8,-0.2,0.09999999999999998,1.1000000000000014,0.4000000000000021,4.0
12589,Wesley Matthews,2013,0.0,27,12,13.0,377.0,-0.8999999999999986,0.3000000000000007,0.8999999999999999,0.0050000000000000044,-0.0050000000000000044,0.0010000000000000009,0.040000000000000036,0.7000000000000002,-0.10000000000000007,-0.4,-0.09999999999999998,1.599999999999998,0.5,5.0
13201,Wesley Matthews,2014,0.0,28,12,-22.0,-756.0,-0.19999999999999574,0.1999999999999993,-1.3,0.006999999999999951,-0.003999999999999948,0.02199999999999991,-0.08500000000000008,0.20000000000000015,-0.10000000000000007,0.4,0.0,-0.4999999999999982,0.1999999999999993,6.0
13830,Wesley Matthews,2015,0.0,29,9,18.0,620.0,0.19999999999999574,-1.3999999999999997,-0.2,-0.06,-0.029000000000000026,-0.06499999999999995,0.111,-0.6000000000000001,-0.3999999999999999,-0.30000000000000004,0.0,-3.4000000000000004,-2.6000000000000014,7.0
14406,Wesley Matthews,2016,0.0,30,12,-5.0,-149.0,0.30000000000000426,0.39999999999999947,0.3999999999999999,0.0050000000000000044,0.003000000000000003,-0.0020000000000000018,-0.047000000000000035,0.3999999999999999,1.0,0.10000000000000007,0.0,1.0,2.1999999999999997,8.0
10859,Eric Maynor,2010,0.0,23,6,1.0,-69.0,-1.0999999999999996,-0.2999999999999998,-0.09999999999999998,-0.01599999999999996,0.07500000000000001,0.010000000000000007,0.007000000000000117,-0.10000000000000007,-0.3999999999999999,-0.09999999999999998,0.0,-0.5,-0.6000000000000014,2.0
11440,Eric Maynor,2011,0.0,24,6,-73.0,-1063.0,0.5999999999999996,0.0,-0.09999999999999998,-0.04300000000000004,-0.03200000000000003,-0.021999999999999964,0.2709999999999999,-0.10000000000000007,-0.5,0.2,-0.1,0.0,0.6000000000000014,3.0
11991,Eric Maynor,2012,0.0,25,8,55.0,826.0,-0.1999999999999993,0.09999999999999988,0.29999999999999993,0.018000000000000016,0.0010000000000000009,0.0019999999999999467,-0.27399999999999997,-0.7,0.3999999999999999,-0.3,0.0,0.2999999999999998,1.2999999999999972,4.0
12591,Eric Maynor,2013,0.0,26,6,-33.0,-636.0,-4.5,-0.7,-0.5,-0.06,-0.029999999999999968,-0.06199999999999994,-0.18099999999999994,0.6000000000000001,-1.1,0.0,0.1,-1.9,-0.1999999999999993,5.0
10867,Jodie Meeks,2010,0.0,23,12,14.0,1343.0,15.9,1.6,1.6,0.03700000000000003,0.07900000000000001,0.08000000000000003,0.09899999999999998,0.5999999999999999,0.4000000000000001,0.6000000000000001,0.0,5.8,-3.9000000000000017,2.0
